ID	hgnc_id	symbol	prev_symbol
3352	HGNC:3352	ENO1P1	ENO1P
37943	HGNC:37943	ENO1P2	
37944	HGNC:37944	ENO1P3	
37945	HGNC:37945	ENO1P4	
3353	HGNC:3353	ENO2	
3354	HGNC:3354	ENO3	
31670	HGNC:31670	ENO4	C10orf134
24599	HGNC:24599	ENOPH1	
56617	HGNC:56617	ENOPH1P1	
30365	HGNC:30365	ENOSF1	
25474	HGNC:25474	ENOX1	
42396	HGNC:42396	ENOX1-AS1	
42397	HGNC:42397	ENOX1-AS2	
2259	HGNC:2259	ENOX2	COVA1
56096	HGNC:56096	ENOX2-AS1	
3355	HGNC:3355	ENPEP	
3356	HGNC:3356	ENPP1	NPPS|M6S1|PDNP1
3357	HGNC:3357	ENPP2	PDNP2
3358	HGNC:3358	ENPP3	PDNP3
3359	HGNC:3359	ENPP4	
13717	HGNC:13717	ENPP5	
23409	HGNC:23409	ENPP6	
23764	HGNC:23764	ENPP7	
48699	HGNC:48699	ENPP7P1	
48685	HGNC:48685	ENPP7P2	
48686	HGNC:48686	ENPP7P3	
48687	HGNC:48687	ENPP7P4	
48688	HGNC:48688	ENPP7P5	
48698	HGNC:48698	ENPP7P6	
48690	HGNC:48690	ENPP7P7	
48691	HGNC:48691	ENPP7P8	
48692	HGNC:48692	ENPP7P9	
48693	HGNC:48693	ENPP7P10	
48694	HGNC:48694	ENPP7P11	
48697	HGNC:48697	ENPP7P12	
48696	HGNC:48696	ENPP7P13	
51387	HGNC:51387	ENPP7P14	
55616	HGNC:55616	ENPP7P15	
3360	HGNC:3360	ENSA	
16588	HGNC:16588	ENSAP1	ENSAP
20011	HGNC:20011	ENSAP2	
37946	HGNC:37946	ENSAP3	
26352	HGNC:26352	ENTHD1	
3363	HGNC:3363	ENTPD1	CD39
45203	HGNC:45203	ENTPD1-AS1	
3364	HGNC:3364	ENTPD2	CD39L1
3365	HGNC:3365	ENTPD3	CD39L3
26710	HGNC:26710	ENTPD3-AS1	
14573	HGNC:14573	ENTPD4	LYSAL1
55536	HGNC:55536	ENTPD4-DT	
3367	HGNC:3367	ENTPD5	CD39L4|PCPH
3368	HGNC:3368	ENTPD6	CD39L2|IL6ST2
19745	HGNC:19745	ENTPD7	
24860	HGNC:24860	ENTPD8	
10667	HGNC:10667	ENTR1	SDCCAG3
29375	HGNC:29375	ENTR1P1	SDCCAG3L|SDCCAG3P1
39164	HGNC:39164	ENTR1P2	SDCCAG3P2
24820	HGNC:24820	ENTREP1	C9orf61|FAM189A2
29075	HGNC:29075	ENTREP2	FAM189A1
1233	HGNC:1233	ENTREP3	C1orf2|FAM189B
24449	HGNC:24449	ENY2	
28526	HGNC:28526	EOGT	C3orf64
55605	HGNC:55605	EOGT-DT	
28089	HGNC:28089	EOLA1	CXorf40|CXorf40A
44265	HGNC:44265	EOLA1-DT	LINC00893
17402	HGNC:17402	EOLA2	CXorf40B
48579	HGNC:48579	EOLA2-DT	LINC00894
3372	HGNC:3372	EOMES	
3373	HGNC:3373	EP300	
50504	HGNC:50504	EP300-AS1	
11958	HGNC:11958	EP400	TNRC12
26602	HGNC:26602	EP400P1	EP400NL
3374	HGNC:3374	EPAS1	
3377	HGNC:3377	EPB41	EL1
3378	HGNC:3378	EPB41L1	
55728	HGNC:55728	EPB41L1-AS1	
3379	HGNC:3379	EPB41L2	
3380	HGNC:3380	EPB41L3	
13278	HGNC:13278	EPB41L4A	
30749	HGNC:30749	EPB41L4A-AS1	C5orf26|NCRNA00219
25643	HGNC:25643	EPB41L4A-DT	EPB41L4A-AS2
19818	HGNC:19818	EPB41L4B	
19819	HGNC:19819	EPB41L5	
3381	HGNC:3381	EPB42	
19876	HGNC:19876	EPC1	
50717	HGNC:50717	EPC1-AS1	
56646	HGNC:56646	EPC1-AS2	
24543	HGNC:24543	EPC2	
11529	HGNC:11529	EPCAM	M4S1|MIC18|TACSTD1
52639	HGNC:52639	EPCAM-DT	
51792	HGNC:51792	EPCART	
17572	HGNC:17572	EPDR1	
29331	HGNC:29331	EPG5	KIAA1632
17470	HGNC:17470	EPGN	
3385	HGNC:3385	EPHA1	EPHT|EPHT1
27799	HGNC:27799	EPHA1-AS1	
3386	HGNC:3386	EPHA2	ECK
40216	HGNC:40216	EPHA2-AS1	
3387	HGNC:3387	EPHA3	ETK|ETK1|TYRO4
3388	HGNC:3388	EPHA4	TYRO1
3389	HGNC:3389	EPHA5	
50602	HGNC:50602	EPHA5-AS1	
19296	HGNC:19296	EPHA6	
3390	HGNC:3390	EPHA7	
3391	HGNC:3391	EPHA8	EEK
19987	HGNC:19987	EPHA10	
3392	HGNC:3392	EPHB1	EPHT2
3393	HGNC:3393	EPHB2	DRT|ERK|EPHT3
3394	HGNC:3394	EPHB3	ETK2
3395	HGNC:3395	EPHB4	HTK
3396	HGNC:3396	EPHB6	
3401	HGNC:3401	EPHX1	EPHX
3402	HGNC:3402	EPHX2	
23760	HGNC:23760	EPHX3	ABHD9
23758	HGNC:23758	EPHX4	ABHD7
27672	HGNC:27672	EPIC1	
49679	HGNC:49679	EPIST	C5orf66-AS1
3413	HGNC:3413	EPM2A	
48990	HGNC:48990	EPM2A-DT	FBXO30-DT
19735	HGNC:19735	EPM2AIP1	
21604	HGNC:21604	EPN1	
18639	HGNC:18639	EPN2	
40849	HGNC:40849	EPN2-AS1	
41445	HGNC:41445	EPN2-IT1	
18235	HGNC:18235	EPN3	
3415	HGNC:3415	EPO	
34493	HGNC:34493	EPOP	C17orf96
3416	HGNC:3416	EPOR	
15932	HGNC:15932	EPPIN	SPINLW1
38825	HGNC:38825	EPPIN-WFDC6	SPINLW1-WFDC6
15577	HGNC:15577	EPPK1	
3418	HGNC:3418	EPRS1	QPRS|QARS|EPRS
3420	HGNC:3420	EPS8	
21295	HGNC:21295	EPS8L1	
21296	HGNC:21296	EPS8L2	
21297	HGNC:21297	EPS8L3	
3419	HGNC:3419	EPS15	
40219	HGNC:40219	EPS15-AS1	
24634	HGNC:24634	EPS15L1	
18166	HGNC:18166	EPS15P1	EPS15L2
16465	HGNC:16465	EPSTI1	
3423	HGNC:3423	EPX	
3053	HGNC:3053	EPYC	DSPG3
1359	HGNC:1359	EQTN	C9orf11
3424	HGNC:3424	ERAL1	
18173	HGNC:18173	ERAP1	
29499	HGNC:29499	ERAP2	
5174	HGNC:5174	ERAS	HRAS2|HRASP
3430	HGNC:3430	ERBB2	NGL
3431	HGNC:3431	ERBB3	LCCS2
3432	HGNC:3432	ERBB4	
15842	HGNC:15842	ERBIN	ERBB2IP
55270	HGNC:55270	ERBIN-DT	
17072	HGNC:17072	ERC1	RAB6IP2
31922	HGNC:31922	ERC2	
1229	HGNC:1229	ERC2-IT1	C1orf1|C3orf51
3433	HGNC:3433	ERCC1	
3434	HGNC:3434	ERCC2	XPD
3435	HGNC:3435	ERCC3	
3436	HGNC:3436	ERCC4	XPF
3437	HGNC:3437	ERCC5	ERCM2|XPGC
3438	HGNC:3438	ERCC6	CKN2
20794	HGNC:20794	ERCC6L	
26922	HGNC:26922	ERCC6L2	C9orf102
27858	HGNC:27858	ERCC6L2-AS1	C9orf130|LINC00476
3439	HGNC:3439	ERCC8	CKN1
40220	HGNC:40220	ERCC8-AS1	
3442	HGNC:3442	ERDA1	
3443	HGNC:3443	EREG	
3444	HGNC:3444	ERF	
26727	HGNC:26727	ERFE	FAM132B
53894	HGNC:53894	ERFL	
3446	HGNC:3446	ERG	
1187	HGNC:1187	ERG28	C14orf1
29205	HGNC:29205	ERGIC1	
30208	HGNC:30208	ERGIC2	
15927	HGNC:15927	ERGIC3	SDBCAG84|C20orf47
3447	HGNC:3447	ERH	
41916	HGNC:41916	ERHP1	
41917	HGNC:41917	ERHP2	
23994	HGNC:23994	ERI1	THEX1
30541	HGNC:30541	ERI2	EXOD1
17276	HGNC:17276	ERI3	PRNPIP
41431	HGNC:41431	ERI3-IT1	
49404	HGNC:49404	ERICD	LINC01130
27234	HGNC:27234	ERICH1	
44395	HGNC:44395	ERICH2	
55686	HGNC:55686	ERICH2-DT	
25346	HGNC:25346	ERICH3	C1orf173
41093	HGNC:41093	ERICH3-AS1	
34497	HGNC:34497	ERICH4	C19orf69
26823	HGNC:26823	ERICH5	C8orf47
28602	HGNC:28602	ERICH6	C3orf44|FAM194A
41205	HGNC:41205	ERICH6-AS1	
26523	HGNC:26523	ERICH6B	FAM194B
25222	HGNC:25222	ERLEC1	C2orf30
38012	HGNC:38012	ERLEC1P1	
16947	HGNC:16947	ERLIN1	C10orf69|SPFH1
1356	HGNC:1356	ERLIN2	C8orf2|SPFH2|SPG18
41109	HGNC:41109	ERLNC1	
15743	HGNC:15743	ERMAP	RD|SC
21056	HGNC:21056	ERMARD	C6orf70
29208	HGNC:29208	ERMN	KIAA1189
23703	HGNC:23703	ERMP1	KIAA1815
3449	HGNC:3449	ERN1	
16942	HGNC:16942	ERN2	
13280	HGNC:13280	ERO1A	ERO1L
14355	HGNC:14355	ERO1B	ERO1LB
26495	HGNC:26495	ERP27	C12orf46
13799	HGNC:13799	ERP29	C12orf8
24625	HGNC:24625	ERP29P1	
18311	HGNC:18311	ERP44	TXNDC4
18185	HGNC:18185	ERRFI1	
55646	HGNC:55646	ERRFI1-DT	
3454	HGNC:3454	ERV3-1	ERV3
22218	HGNC:22218	ERV3-2	
39060	HGNC:39060	ERV9-1	
41524	HGNC:41524	ERV18-1	
14602	HGNC:14602	ERVE-1	ERVE1
39048	HGNC:39048	ERVE-2	
39049	HGNC:39049	ERVE-3	
39050	HGNC:39050	ERVE-4	
38137	HGNC:38137	ERVFC1-1	
39047	HGNC:39047	ERVFH21-1	
33823	HGNC:33823	ERVFRD-1	
35201	HGNC:35201	ERVFRD-2	
49792	HGNC:49792	ERVFRD-3	
39053	HGNC:39053	ERVH-1	
39054	HGNC:39054	ERVH-2	
39055	HGNC:39055	ERVH-3	
21344	HGNC:21344	ERVH-4	
39057	HGNC:39057	ERVH-5	
39058	HGNC:39058	ERVH-6	
39059	HGNC:39059	ERVH-7	
53421	HGNC:53421	ERVH-8	
53422	HGNC:53422	ERVH-9	
53423	HGNC:53423	ERVH-10	
17216	HGNC:17216	ERVH48-1	C21orf105|NDUFV3-AS1
39052	HGNC:39052	ERVI-1	
39000	HGNC:39000	ERVK-1	
39001	HGNC:39001	ERVK-2	
39002	HGNC:39002	ERVK-3	
13756	HGNC:13756	ERVK-4	ERVK4
13757	HGNC:13757	ERVK-5	ERVK5
13915	HGNC:13915	ERVK-6	ERVK6
31828	HGNC:31828	ERVK-7	ERVK7
32302	HGNC:32302	ERVK-8	ERVK8
39005	HGNC:39005	ERVK-9	
39004	HGNC:39004	ERVK-10	
39006	HGNC:39006	ERVK-11	
39007	HGNC:39007	ERVK-12	
39008	HGNC:39008	ERVK-13	
39019	HGNC:39019	ERVK-14	
39022	HGNC:39022	ERVK-15	
39023	HGNC:39023	ERVK-16	
39024	HGNC:39024	ERVK-17	
39025	HGNC:39025	ERVK-18	
39026	HGNC:39026	ERVK-19	
39031	HGNC:39031	ERVK-20	
39035	HGNC:39035	ERVK-21	
39036	HGNC:39036	ERVK-22	
39037	HGNC:39037	ERVK-23	
39038	HGNC:39038	ERVK-24	
39039	HGNC:39039	ERVK-25	
44979	HGNC:44979	ERVK-26	
44980	HGNC:44980	ERVK-27	
44981	HGNC:44981	ERVK-28	
44982	HGNC:44982	ERVK-29	
51378	HGNC:51378	ERVK-30	
51379	HGNC:51379	ERVK-31	
53424	HGNC:53424	ERVK-32	
30466	HGNC:30466	ERVK3-1	
39040	HGNC:39040	ERVK3-2	
39108	HGNC:39108	ERVK3-3	
39109	HGNC:39109	ERVK3-4	
39110	HGNC:39110	ERVK3-5	
39111	HGNC:39111	ERVK3-6	
39112	HGNC:39112	ERVK3-7	
39113	HGNC:39113	ERVK3-8	
50898	HGNC:50898	ERVK9-1	
50908	HGNC:50908	ERVK9-2	
50909	HGNC:50909	ERVK9-3	
50910	HGNC:50910	ERVK9-4	
51154	HGNC:51154	ERVK9-5	
51155	HGNC:51155	ERVK9-6	
51156	HGNC:51156	ERVK9-7	
51157	HGNC:51157	ERVK9-8	
51158	HGNC:51158	ERVK9-9	
51159	HGNC:51159	ERVK9-10	
51160	HGNC:51160	ERVK9-11	
53627	HGNC:53627	ERVK9-12	
43647	HGNC:43647	ERVK11-1	
27548	HGNC:27548	ERVK13-1	
42970	HGNC:42970	ERVMER34-1	
27919	HGNC:27919	ERVMER61-1	C1orf99
39042	HGNC:39042	ERVPABLB-1	
41525	HGNC:41525	ERVS71-1	
41526	HGNC:41526	ERVS71-2	
26501	HGNC:26501	ERVV-1	
39051	HGNC:39051	ERVV-2	
13525	HGNC:13525	ERVW-1	ERVWE1
37653	HGNC:37653	ERVW-2	ERVWE2
39041	HGNC:39041	ERVW-3	
39043	HGNC:39043	ERVW-4	
39044	HGNC:39044	ERVW-5	
39045	HGNC:39045	ERVW-6	
49246	HGNC:49246	ERVW-7	
49247	HGNC:49247	ERVW-8	
49248	HGNC:49248	ERVW-9	
49249	HGNC:49249	ERVW-10	
49250	HGNC:49250	ERVW-11	
49251	HGNC:49251	ERVW-12	
49252	HGNC:49252	ERVW-13	
49253	HGNC:49253	ERVW-14	
49254	HGNC:49254	ERVW-15	
49255	HGNC:49255	ERVW-16	
49256	HGNC:49256	ERVW-17	
49306	HGNC:49306	ERVW-18	
49307	HGNC:49307	ERVW-19	
49308	HGNC:49308	ERVW-20	
49309	HGNC:49309	ERVW-21	
49310	HGNC:49310	ERVW-22	
49311	HGNC:49311	ERVW-23	
49312	HGNC:49312	ERVW-24	
49313	HGNC:49313	ERVW-25	
49314	HGNC:49314	ERVW-26	
49315	HGNC:49315	ERVW-27	
49316	HGNC:49316	ERVW-28	
49378	HGNC:49378	ERVW-29	
3462	HGNC:3462	ESA4	
17474	HGNC:17474	ESAM	
55558	HGNC:55558	ESAM-AS1	
3463	HGNC:3463	ESAT	
3464	HGNC:3464	ESB3	
24645	HGNC:24645	ESCO1	
27230	HGNC:27230	ESCO2	RBS
3465	HGNC:3465	ESD	
15898	HGNC:15898	ESF1	C20orf6
3466	HGNC:3466	ESM1	
16856	HGNC:16856	ESPL1	
13281	HGNC:13281	ESPN	DFNB36
27937	HGNC:27937	ESPNL	
23285	HGNC:23285	ESPNP	
3467	HGNC:3467	ESR1	ESR
3468	HGNC:3468	ESR2	
39079	HGNC:39079	ESRG	
25966	HGNC:25966	ESRP1	RBM35A
26152	HGNC:26152	ESRP2	RBM35B
3471	HGNC:3471	ESRRA	ESRL1
3472	HGNC:3472	ESRRAP1	ESRRAP
24647	HGNC:24647	ESRRAP2	
3473	HGNC:3473	ESRRB	ESRL2|DFNB35
3474	HGNC:3474	ESRRG	
16817	HGNC:16817	ESS2	DGCR13|DGCR14
14865	HGNC:14865	ESX1	ESX1L
29534	HGNC:29534	ESYT1	FAM62A
22211	HGNC:22211	ESYT2	FAM62B
24295	HGNC:24295	ESYT3	FAM62C
24648	HGNC:24648	ETAA1	
53449	HGNC:53449	ETDA	
44269	HGNC:44269	ETDB	LINC00633
53450	HGNC:53450	ETDC	
3477	HGNC:3477	ETF1	SUP45L1|ERF1|ERF
3478	HGNC:3478	ETF1P1	SUP45L2
3479	HGNC:3479	ETF1P2	SUP45L3
3480	HGNC:3480	ETF1P3	SUP45L4
3481	HGNC:3481	ETFA	
3482	HGNC:3482	ETFB	
28739	HGNC:28739	ETFBKMT	C12orf72|METTL20
3483	HGNC:3483	ETFDH	
27052	HGNC:27052	ETFRF1	LYRM5
23287	HGNC:23287	ETHE1	
24649	HGNC:24649	ETNK1	
55486	HGNC:55486	ETNK1-DT	
25575	HGNC:25575	ETNK2	
14404	HGNC:14404	ETNPPL	AGXT2L1
3488	HGNC:3488	ETS1	EWSR2
53932	HGNC:53932	ETS1-AS1	
3489	HGNC:3489	ETS2	
56712	HGNC:56712	ETS2-AS1	
55136	HGNC:55136	ETS2P1	
3490	HGNC:3490	ETV1	
3491	HGNC:3491	ETV2	
3492	HGNC:3492	ETV3	
33834	HGNC:33834	ETV3L	
3493	HGNC:3493	ETV4	
3494	HGNC:3494	ETV5	
40222	HGNC:40222	ETV5-AS1	
3495	HGNC:3495	ETV6	
18160	HGNC:18160	ETV7	
40833	HGNC:40833	ETV7-AS1	
25816	HGNC:25816	EVA1A	TMEM166|FAM176A
55283	HGNC:55283	EVA1A-AS	
25558	HGNC:25558	EVA1B	C1orf78|FAM176B
13239	HGNC:13239	EVA1C	C21orf64|C21orf63|FAM176C
55735	HGNC:55735	EVA1CP1	
55736	HGNC:55736	EVA1CP2	
55737	HGNC:55737	EVA1CP3	
55738	HGNC:55738	EVA1CP4	
55739	HGNC:55739	EVA1CP5	
55740	HGNC:55740	EVA1CP6	
3497	HGNC:3497	EVC	
19747	HGNC:19747	EVC2	
3499	HGNC:3499	EVI2A	EVI2
3500	HGNC:3500	EVI2B	
3501	HGNC:3501	EVI5	
30464	HGNC:30464	EVI5L	
20234	HGNC:20234	EVL	
3503	HGNC:3503	EVPL	
35236	HGNC:35236	EVPLL	
3506	HGNC:3506	EVX1	
40223	HGNC:40223	EVX1-AS	
3507	HGNC:3507	EVX2	
26596	HGNC:26596	EWSAT1	TMEM84|NCRNA00277|LINC00277
3508	HGNC:3508	EWSR1	
28507	HGNC:28507	EXD1	EXDL1
20217	HGNC:20217	EXD2	C14orf114|EXDL2
26023	HGNC:26023	EXD3	
3511	HGNC:3511	EXO1	
26115	HGNC:26115	EXO5	C1orf176|DEM1
55647	HGNC:55647	EXO5-DT	
30380	HGNC:30380	EXOC1	SEC3L1
53433	HGNC:53433	EXOC1L	
24968	HGNC:24968	EXOC2	SEC5L1
30378	HGNC:30378	EXOC3	SEC6L1
25175	HGNC:25175	EXOC3-AS1	C5orf55
27540	HGNC:27540	EXOC3L1	EXOC3L
30162	HGNC:30162	EXOC3L2	
20120	HGNC:20120	EXOC3L4	C14orf73
30389	HGNC:30389	EXOC4	SEC8L1
10696	HGNC:10696	EXOC5	SEC10L1
43870	HGNC:43870	EXOC5P1	
23196	HGNC:23196	EXOC6	SEC15L1
17085	HGNC:17085	EXOC6B	SEC15L2|SEC15B
23214	HGNC:23214	EXOC7	
43871	HGNC:43871	EXOC7P1	
24659	HGNC:24659	EXOC8	
3347	HGNC:3347	EXOG	ENDOGL1|ENDOGL2
44547	HGNC:44547	EXOGP1	
17286	HGNC:17286	EXOSC1	
17097	HGNC:17097	EXOSC2	
17944	HGNC:17944	EXOSC3	
33989	HGNC:33989	EXOSC3P1	
33990	HGNC:33990	EXOSC3P2	
18189	HGNC:18189	EXOSC4	
24662	HGNC:24662	EXOSC5	
19055	HGNC:19055	EXOSC6	
28112	HGNC:28112	EXOSC7	
17035	HGNC:17035	EXOSC8	
9137	HGNC:9137	EXOSC9	PMSCL1
9138	HGNC:9138	EXOSC10	PMSCL2
40456	HGNC:40456	EXOSC10-AS1	
30578	HGNC:30578	EXPH5	
3512	HGNC:3512	EXT1	LGCR|LGS
3513	HGNC:3513	EXT2	
3515	HGNC:3515	EXTL1	
3516	HGNC:3516	EXTL2	
3517	HGNC:3517	EXTL2P1	EXTL2P
3518	HGNC:3518	EXTL3	
27985	HGNC:27985	EXTL3-AS1	C8orf50
3519	HGNC:3519	EYA1	BOR
3520	HGNC:3520	EYA2	
56333	HGNC:56333	EYA2-AS1	
3521	HGNC:3521	EYA3	
3522	HGNC:3522	EYA4	DFNA10|CMD1J
21555	HGNC:21555	EYS	C6orf180|EGFL11|RP25|EGFL10|C6orf178|C6orf179
3526	HGNC:3526	EZH1	
3527	HGNC:3527	EZH2	
39918	HGNC:39918	EZH2P1	
33738	HGNC:33738	EZHIP	CXorf67
12691	HGNC:12691	EZR	VIL2
40609	HGNC:40609	EZR-AS1	
56464	HGNC:56464	EZRP1	
3535	HGNC:3535	F2	
3537	HGNC:3537	F2R	
3538	HGNC:3538	F2RL1	GPR11
3539	HGNC:3539	F2RL2	
3540	HGNC:3540	F2RL3	
3541	HGNC:3541	F3	
3542	HGNC:3542	F5	
3544	HGNC:3544	F7	
3545	HGNC:3545	F7R	
3546	HGNC:3546	F8	F8C
3547	HGNC:3547	F8A1	F8A
31849	HGNC:31849	F8A2	
31850	HGNC:31850	F8A3	
3551	HGNC:3551	F9	
3528	HGNC:3528	F10	
40225	HGNC:40225	F10-AS1	
3529	HGNC:3529	F11	
27725	HGNC:27725	F11-AS1	
14685	HGNC:14685	F11R	JAM1
3530	HGNC:3530	F12	
3531	HGNC:3531	F13A1	F13A
3534	HGNC:3534	F13B	
21197	HGNC:21197	FA2H	FAXDC1|SPG35
3553	HGNC:3553	FAAH	
26440	HGNC:26440	FAAH2	AMDD
50679	HGNC:50679	FAAHP1	LINC00505
26428	HGNC:26428	FAAP20	C1orf86
28467	HGNC:28467	FAAP24	C19orf40
26171	HGNC:26171	FAAP100	C17orf70
3555	HGNC:3555	FABP1	
3556	HGNC:3556	FABP2	
3557	HGNC:3557	FABP3	MDGI|FABP11
3558	HGNC:3558	FABP3P2	
3559	HGNC:3559	FABP4	
3560	HGNC:3560	FABP5	
31059	HGNC:31059	FABP5P1	FABP5L1
31060	HGNC:31060	FABP5P2	FABP5L2
22573	HGNC:22573	FABP5P3	FABP5L3
31061	HGNC:31061	FABP5P4	FABP5L4
31068	HGNC:31068	FABP5P5	FABP5L5
31069	HGNC:31069	FABP5P6	FABP5L6
31070	HGNC:31070	FABP5P7	FABP5L7
31063	HGNC:31063	FABP5P8	FABP5L8
31064	HGNC:31064	FABP5P9	FABP5L9
31066	HGNC:31066	FABP5P10	FABP5L10
19328	HGNC:19328	FABP5P11	FABP5P1|FABP5L11
31067	HGNC:31067	FABP5P12	FABP5L12
38717	HGNC:38717	FABP5P13	FABP5L13
31065	HGNC:31065	FABP5P14	FABP5L14
31071	HGNC:31071	FABP5P15	FABP5L15
3561	HGNC:3561	FABP6	
40226	HGNC:40226	FABP6-AS1	
3562	HGNC:3562	FABP7	
41951	HGNC:41951	FABP7P1	
41952	HGNC:41952	FABP7P2	
3563	HGNC:3563	FABP9	
34524	HGNC:34524	FABP12	
45176	HGNC:45176	FABP12P1	
3573	HGNC:3573	FADD	
3574	HGNC:3574	FADS1	LLCDL1
3575	HGNC:3575	FADS2	LLCDL2
43618	HGNC:43618	FADS2B	FADS2P1
3576	HGNC:3576	FADS3	LLCDL3
30459	HGNC:30459	FADS6	
3578	HGNC:3578	FAF1	
40228	HGNC:40228	FAF1-AS1	
24666	HGNC:24666	FAF2	UBXD8
45172	HGNC:45172	FAF2P1	
3579	HGNC:3579	FAH	
14169	HGNC:14169	FAHD1	C16orf36
24252	HGNC:24252	FAHD2A	
25318	HGNC:25318	FAHD2B	
44135	HGNC:44135	FAHD2CP	
32441	HGNC:32441	FAHD2P1	FAHD2P
18703	HGNC:18703	FAIM	
17067	HGNC:17067	FAIM2	
43713	HGNC:43713	FALEC	LINC00568
13749	HGNC:13749	FAM3A	
1253	HGNC:1253	FAM3B	C21orf11
18664	HGNC:18664	FAM3C	
34501	HGNC:34501	FAM3C2P	FAM3C2
18665	HGNC:18665	FAM3D	
41276	HGNC:41276	FAM3D-AS1	
16372	HGNC:16372	FAM8A1	
16373	HGNC:16373	FAM8A2P	
16374	HGNC:16374	FAM8A3P	
16375	HGNC:16375	FAM8A4P	FAM8A8P
16376	HGNC:16376	FAM8A5P	
16377	HGNC:16377	FAM8A6P	
23868	HGNC:23868	FAM8A7P	
23870	HGNC:23870	FAM8A9P	
23871	HGNC:23871	FAM8A10P	
18403	HGNC:18403	FAM9A	
18404	HGNC:18404	FAM9B	
18405	HGNC:18405	FAM9C	
55923	HGNC:55923	FAM9CP1	
19367	HGNC:19367	FAM13A	FAM13A1
19370	HGNC:19370	FAM13A-AS1	FAM13A1OS|FAM13AOS
1335	HGNC:1335	FAM13B	C5orf5|FAM13B1
55597	HGNC:55597	FAM13B-AS1	
19371	HGNC:19371	FAM13C	FAM13C1
23015	HGNC:23015	FAM20A	
23017	HGNC:23017	FAM20B	
56575	HGNC:56575	FAM20BP1	
22140	HGNC:22140	FAM20C	
45010	HGNC:45010	FAM21EP	
45011	HGNC:45011	FAM21FP	
23470	HGNC:23470	FAM24A	
23475	HGNC:23475	FAM24B	
23436	HGNC:23436	FAM25A	
23584	HGNC:23584	FAM25BP	FAM25B
23586	HGNC:23586	FAM25C	
23587	HGNC:23587	FAM25EP	FAM25D|FAM25E
23590	HGNC:23590	FAM25G	
23667	HGNC:23667	FAM27B	
23668	HGNC:23668	FAM27C	FAM27A
32015	HGNC:32015	FAM27D1	
32013	HGNC:32013	FAM27E2	FAM27E1
28655	HGNC:28655	FAM27E3	
44415	HGNC:44415	FAM27E4	FAM27E4P
32410	HGNC:32410	FAM27E5	FAM27L
19955	HGNC:19955	FAM30A	C14orf110|KIAA0125
31023	HGNC:31023	FAM30B	KIAA0125P1
31024	HGNC:31024	FAM30C	KIAA0125P2
24563	HGNC:24563	FAM32A	
30945	HGNC:30945	FAM32BP	FAM32B
34239	HGNC:34239	FAM32CP	FAM32C
34240	HGNC:34240	FAM32DP	FAM32D
34241	HGNC:34241	FAM32EP	FAM32E
23955	HGNC:23955	FAM41AY1	FAM41AY
37135	HGNC:37135	FAM41AY2	
27635	HGNC:27635	FAM41C	
26888	HGNC:26888	FAM43A	
31791	HGNC:31791	FAM43B	
29962	HGNC:29962	FAM47A	
26659	HGNC:26659	FAM47B	
25301	HGNC:25301	FAM47C	
34342	HGNC:34342	FAM47DP	
34343	HGNC:34343	FAM47E	
44667	HGNC:44667	FAM47E-STBD1	
18786	HGNC:18786	FAM50A	
18789	HGNC:18789	FAM50B	
31860	HGNC:31860	FAM53A	
28968	HGNC:28968	FAM53B	KIAA0140
49499	HGNC:49499	FAM53B-AS1	
1336	HGNC:1336	FAM53C	C5orf6
30444	HGNC:30444	FAM66A	
28890	HGNC:28890	FAM66B	
21644	HGNC:21644	FAM66C	
24159	HGNC:24159	FAM66D	
18735	HGNC:18735	FAM66E	
24044	HGNC:24044	FAM72A	
24805	HGNC:24805	FAM72B	
30602	HGNC:30602	FAM72C	
33593	HGNC:33593	FAM72D	
32029	HGNC:32029	FAM74A1	FAM74A5
32031	HGNC:32031	FAM74A3	
32032	HGNC:32032	FAM74A4	FAM74A2
34036	HGNC:34036	FAM74A6	
34037	HGNC:34037	FAM74A7	
28530	HGNC:28530	FAM76A	
56528	HGNC:56528	FAM76AP1	
28492	HGNC:28492	FAM76B	
25465	HGNC:25465	FAM78A	C9orf59
13495	HGNC:13495	FAM78B	
40639	HGNC:40639	FAM78B-AS1	
28379	HGNC:28379	FAM81A	
26335	HGNC:26335	FAM81B	
28210	HGNC:28210	FAM83A	
48658	HGNC:48658	FAM83A-AS1	
56225	HGNC:56225	FAM83A-AS2	
21357	HGNC:21357	FAM83B	C6orf143
16121	HGNC:16121	FAM83C	C20orf128
16113	HGNC:16113	FAM83C-AS1	C20orf120|NCRNA00154
16122	HGNC:16122	FAM83D	C20orf129
25972	HGNC:25972	FAM83E	
25148	HGNC:25148	FAM83F	
32554	HGNC:32554	FAM83G	
24797	HGNC:24797	FAM83H	
17606	HGNC:17606	FAM85A	
32160	HGNC:32160	FAM85B	
28268	HGNC:28268	FAM86B1	
32222	HGNC:32222	FAM86B2	
48726	HGNC:48726	FAM86B2-DT	
44371	HGNC:44371	FAM86B3P	
25561	HGNC:25561	FAM86C1P	FAM86C|FAM86C1
42392	HGNC:42392	FAM86C2P	
32659	HGNC:32659	FAM86DP	FAM86D
28017	HGNC:28017	FAM86EP	
42357	HGNC:42357	FAM86FP	
42358	HGNC:42358	FAM86GP	
42359	HGNC:42359	FAM86HP	
44097	HGNC:44097	FAM86JP	
44098	HGNC:44098	FAM86KP	
44099	HGNC:44099	FAM86LP	
